Self-trapping of partially spatially incoherent light,Matthew Mitchell; Zhigang Chen; Ming-feng Shih; Mordechai Segev,Optical spatial solitons have been extensively studied during the last three decades[1]. Self-trappingof optical beams occurs when diffraction is exactly balanced by self- focusing due to an opticalnonlinearity [2]. Self-focusing was first studied in gases [3]; fluids [4]; and solids [5] which possessKerr-like nonlinearities. It has been found that self-trapping of a two dimensional beam in Kerrme- dia is unstable; which leads to catastrophic self-focusing [6] and eventually to beambreakup. Furthermore; even self-trapping of a one dimensional beam in a bulk Kerr mediumis unstable: It suffers from transverse instabil- ities that lead to beam breakup and filamentation[7]. Thus only self-trapping of a one dimensional beam in a slab waveguide is stable in a Kerrmedium [5]. Theoret- ical studies have shown that saturable Kerr media should be able to supportstable self-trapping of a two dimen- sional beam [8]. The first … FIG.2. Photographs of …,Physical review letters,1996,489
Diffraction free edge states in optical graphene,Mikael C Rechtsman; Daohong Song; Yonatan Plotnik; Alexander Szameit; Natalia Malkova; Mordechai Segev; Zhigang Chen,Optical graphene is a waveguide array arranged in a honeycomb lattice configuration (seeFig. 1) [1]. Due to the fact that the equation describing paraxial light propagation in optics is theSchrodinger equation (with the time coordinate replaced by the propagation distance; and thepotential replaced by the refractive index profile); the optical beam behaves much like electronsdo in ordinary graphene. Optical graphene may be used to study graphene physics beyond thereach of atomic systems; such as nonlinearity [2]; addition of gain and loss; PT symmetry breaking[3]; and disorder profiles that may be otherwise inaccessible … One fascinating aspect of graphenephysics is the edge properties: graphene edges exhibit modes that have a completely flat dispersion[4] (see Fig. 2) meaning that light at the edge of optical graphene simply does not diffract. Thisis reminiscent of self-collimating phenomena in photonic crystals; where diffraction is …,Frontiers in Optics,2011,*
Barriers to conducting clinical research in reproductive medicine: China,Zi-Jiang Chen,Reprint requests: Zi-Jiang Chen; Shandong University; Jinan 250021; People's Republic ofChina … Reprint requests: Zi-Jiang Chen; Shandong University; Jinan 250021; People's Republicof China … What do you see as the most significant barriers to research … Do institutionalreview boards/ethics panels present a significant barrier to your research? Alternately; do youfeel that the input from such panels has a significant benefit in developing your research protocolsin any way … How are research personnel and projects generally funded? How much researchis self-initiated as opposed to solicited by industry or pharmaceutical companies … Do thehospitals and medical facilities where you do research represent a barrier to your research(eg; by charging you for use of facilities); are they neutral; or do they actively support your researchefforts … What challenges do you face in recruiting research subjects?,Fertility and sterility,2011,*
Optical control with specially-engineered photonic lattices and optical beams,Zhigang Chen,Light propagation in periodic structures exhibits many intriguing phenomena with new opportunitiesto control the flow of light.1 Much of the previous study was based on optically-induced photoniclattices2; an ideal platform for exploring discretizing light behaviors. Recently; it has been shownthat periodically curved or longitudinally modulated waveguide arrays provide additional possibilitiesfor control of beam propagation even in the linear regime. For example; diffractionmanagement; inhibition of light tunneling; and multicolor dynamic localization have been proposedand demonstrated in 1D and 2D curved waveguide arrays3. In this talk; we shall provide a briefoverview of our recent work on spatial control of light propagation in specially-designed photoniclattices established by the optical induction technique. Our main focus will be on control of lightbeam in photonic structures such as controlled Bragg reflection and anomalous …,Nonlinear Photonics (NLP); 2011 International Workshop,2011,*
PMC4614703.,MS van der Knaap; P Laissue,1: Varghese F; Atcheson E; Bridges HR; Hirst J. Characterization of clinically identified mutationsin NDUFV1; the flavin-binding subunit of respiratory complex I; using a yeast model system. HumMol Genet. 2015 Nov 15;24(22):6350-60. doi: 10.1093/hmg/ddv344. Epub 2015 Sep 7. PubMedPMID: 26345448; PubMed Central PMCID: PMC4614703. 2: Ortega-Recalde O; FonsecaDJ; Patiño LC; Atuesta JJ; Rivera-Nieto C; Restrepo CM; Mateus HE; van der Knaap MS; LaissueP. A novel familial case of diffuse leukodystrophy related to NDUFV1 compound heterozygousmutations. Mitochondrion. 2013 Nov;13(6):749-54. doi: 10.1016/j.mito.2013.03.010. Epub 2013Apr 4. PubMed PMID: 23562761. 3: Vilain C; Rens C; Aeby A; Balériaux D; Van Bogaert P; RemicheG; Smet J; Van Coster R; Abramowicz M; Pirson I. A novel …,Clin Genet,2011,*
Ce (下標 1− x) Mn (下標 x) O (下標 2− δ)-凹凸棒石 (Ce (下標 1− x) Mn (下標 x) O (下標 2− δ)-ATP) 纳米复合材料的制备及催化性能,赵晓兵， 靳超， 张跃， 陈志刚,采用共沉淀法制备Ce (下標1− x) Mn (下標x) O (下標2− δ)-凹凸棒石(Ce (下標1− x) Mn (下標x)O (下標2− δ)-ATP) 纳米复合材料; 考察不同Mn 掺杂量和负载量对纳米复合材料结构和性能的影响; 采用X 射线衍射仪(XRD); 透射电子显微镜(TEM) 和Raman 光谱仪等对复合材料的微观结构等进行表征. 结果表明: 当负载量为50%(质量分数) 时; Ce (下標1− x) Mn (下標x) O (下標2−δ) 颗粒在ATP 表面分散情况较好; 晶粒为7-11nm; 当x≤ 0.2 时; Mn 的掺杂未使CeO2的萤石结构发生变化; 活性组分以固溶态存在于载体表面; Ce0. 8Mn0. 2O (下標2-δ)− ATP复合材料对苯酚的催化降解效果较好; 其化学需氧量(COD) 去除率可达97%; 优于单一ATP和CeO2 材料的催化降解效果; 当x> 0.2 时; 复合材料中出现Mn2O3 相; 其催化性能降低.,中國有色金屬學報,2011,*
Optical control with specially-engineered photonic lattices and intelligently-designed optical beams,Peng Zhang; Zhigang Chen,We provide a brief overview of our recent work on spatial control of light propagation inoptically induced photonic lattices; including controlled Bragg reflection; diffraction andrefraction in ionic-type lattices and image transmission based on coherent destruction oftunneling in 3D photonic lattices with engineered coupling; and optical control andmanipulation of micro-and nano-particles with various nonconventional optical beams.,Information Photonics (IP); 2011 ICO International Conference on,2011,*
Abruptly autofocusing waves,Nikolaos K Efremidis; Demetrios Christodoulides; Ioannis Chremmos; Zhigang Chen,The focusing characteristics of optical beams have always been an issue of great practicalimportance. In the case of a Gaussian wavefront the peak intensity follows a Lorentzian distributionaround the focus. However; for many applications it is crucial that a beam abruptly focuses itsenergy right before a target while maintaining a low intensity profile until that very moment. Ideallythis should be a linear property of the wave itself and not the outcome of any self-focusingeffects. In medical laser treatments this feature may be highly desirable since the wave shouldonly affect the intended area while leaving any preceding tissue intact [1]. Such behavior canalso be useful in suddenly “igniting” a particular nonlinear process; such as multi-photonabsorption; stimulated Raman; optical filaments in gases etc [2; 3]. To realize this fascinatingprospect we introduce new families of radially symmetric (cylindrical and spherical) …,Quantum Electronics and Laser Science Conference,2011,*
Small RNAs Targeting ICP4 Affect HSV-1 Replication In Vitro,Kaili Wu; Fang Duan; Shiming Ni; Yuhong Nie; Qiang Huang; Ziyan Chen,Purpose:: HSV-1 infected-cell polypeptide 4 (ICP4) gene plays key role during the virusinfection. This study sought to investigate the effects of siRNAs and microRNA (miR-H6)targeting ICP4 on the lytic infection of HSV-1 in cultured cells. Methods:: HSV-1 lyticinfections were conducted in cultured human cornea epithelial cell (HCE); retinal pigmentcell (RPE) and Vero cell. Small RNAs were transfected into cultured cells. The small RNAs'effects were evaluated by western blot; plaque-reduction assays; indirectimmunofluorescence and RT-PCR. The viral titre was detected by the TCID50 method.Results:: Small RNA decreased ICP4 expression in cultured cells that were infected withHSV-1. Compared with HSV-1 infection alone or transfection with negative (control) smallRNA; the viral titre and the cytopathic effect were significantly decreased in cultured cells …,Investigative Ophthalmology & Visual Science,2011,*
Strength optimization of the output shaft in EPS,Zhigang Chen; Mengqi Li; Tingming Zhou; Zhihui Liu; Ning Tang,Strength optimization is important method to save material and improve the dynamicperformance of parts. With the research object of the output shaft; the paper has establishedstrength optimization model and used genetic algorithm method to solve the differencestrength safely coefficients in each position of the output shaft. The results show that whenthe shaft; with maximum loading; has been optimized; the quality reduce 6.7 percent; themaximum deformation reduce 35%; the maximum strain decrease 1%; and the biggeststress decrease 1%.,Consumer Electronics; Communications and Networks (CECNet); 2011 International Conference on,2011,*
Design and Test of Portable Potentiostat Detecting for Pesticide Residue in the Atmosphere of Greenhouse,Chen Zhigang; Zhang Qijia; Qiu Baijing,In order to rapidly measure the residue of pesticide reside in the atmosphere of greenhouse;this paper proposes a scheme about the portable Potentiostat based on C8051F020 chip. Itcould magnify weak current signal to voltage signal which could identified. To test theperformance of the instrument; a testing was carried out using a circuit model which isequivalent to the three electrode electrochemical sensor. The experimental result shows thatthe instrument has good accuracy.,Intelligent Computation Technology and Automation (ICICTA); 2011 International Conference on,2011,*
The kinetics and mechanism of an aqueous phase isoprene reaction with hydroxy radical.,D Huang; X Zhang; ZM Chen; Y Zhao; XL Shen,Abstract Aqueous phase chemical processes of organic compounds in the atmosphere havereceived increasing attention; partly due to their potential contribution to the formation ofsecondary organic aerosol (SOA). Here; we analyzed the aqueous oxidation of isoprene inclouds and its reaction products; including carbonyl compounds and organic acids. We alsoperformed a laboratory simulation to improve our understanding of the kinetics andmechanisms for the products of aqueous isoprene oxidation that are significant precursors ofSOA; these included methacrolein (MACR); methyl vinyl ketone (MVK); methyl glyoxal (MG);and glyoxal (GL). We used a novel chemical titration method to monitor the concentration ofisoprene in the aqueous phase. We used a box model to interpret the mechanisticdifferences between aqueous-and gas-phase OH radical-initiated isoprene oxidations …,Atmospheric Chemistry & Physics Discussions,2011,*
