Identification of a novel coronavirus in patients with severe acute respiratory syndrome,Christian Drosten; Stephan Günther; Wolfgang Preiser; Sylvie Van Der Werf; Hans-Reinhard Brodt; Stephan Becker; Holger Rabenau; Marcus Panning; Larissa Kolesnikova; Ron AM Fouchier; Annemarie Berger; Ana-Maria Burguière; Jindrich Cinatl; Markus Eickmann; Nicolas Escriou; Klaus Grywna; Stefanie Kramme; Jean-Claude Manuguerra; Stefanie Müller; Volker Rickerts; Martin Stürmer; Simon Vieth; Hans-Dieter Klenk; Albert DME Osterhaus; Herbert Schmitz; Hans Wilhelm Doerr,Background Abstract The severe acute respiratory syndrome (SARS) has recently beenidentified as a new clinical entity. SARS is thought to be caused by an unknown infectiousagent. Methods Clinical specimens from patients with SARS were searched for unknownviruses with the use of cell cultures and molecular techniques. Results A novel coronaviruswas identified in patients with SARS. The virus was isolated in cell culture; and a sequence300 nucleotides in length was obtained by a polymerase-chain-reaction (PCR)–basedrandom-amplification procedure. Genetic characterization indicated that the virus is onlydistantly related to known coronaviruses (identical in 50 to 60 percent of the nucleotidesequence). On the basis of the obtained sequence; conventional and real-time PCR assaysfor specific and sensitive detection of the novel virus were established. Virus was …,New England journal of medicine,2003,3198
COMPLIANCE UNDER MODIFIED RELEASE TACROLIMUS IN CHRONIC STABLE PATIENTS AFTER HEART TRANSPLANTATION: 83.,A Dösch; S Müller; M Konstandin; S Celik; P Ehlermann; A Koch; HA Katus; TJ Dengler,Since the very beginning of organ transplantation ethical issues have been of great concernto the physicians and to the whole society. Consent is required from the donor for the use oforgans either during the lifetime of after the death. Organs for transplantation cannot beconsidered as the commodity; and should not be either purchased or sold; there should beno mistake in recognition of death (dead donor rule); organ allocation from deceased donorsshould always follow medical (never utility) criteria. Living donors should be fully informedabout the risk; and healthy. Organ shortage has become the limiting factor of transplantation.Prospective recipients are dying on the wait list. Worldwide the efforts are directed toincrease the number of available organs. Recovery of organs from the donors after“controlled “cardiac arrest is more and more often used and allows for an increase of …,Transplantation,2010,*
493: Reduced Dose-Adapted MMF Exposure under Proton Pump Inhibitor Co-Medication in Stable Heart Transplant Recipients,AO Doesch; S Mueller; S Celik; M Konstandin; A Kristen; L Frankenstein; P Ehlermann; F-U Sack; HA Katus; TJ Dengler,*,The Journal of Heart and Lung Transplantation,2010,*
Moderated Poster Session 3,S Mueller; A Doesch; S Celik; M Konstandin; A Kristen; L Frankenstein; S Goeser; Z Kaya; C Zugck; HA Katus,Background: The aim of this study was to estimate the prognostic value of the presence oftroponin I (TNI)-autoantibodies in plasma of patients with chronic heart failure; by correlationof antibody presence with serological and clinical parameters of heart failure. Methods: Seraof 390 patients with chronic dilated (DCM) or ischemic cardiomyopathy (ICM) were tested forpresence of anti-TNI antibodies by Enzyme-linked immunoabsorbent assay (ELISA);including 249 (63.9 percent of total) DCM-patients and 142 (36.2 percent of total) patientswith ICM. 72 patients (18.5 percent of total) were female and 318 patients (81.5 percent oftotal) male. Mean patient age was 54.6+ 11.3 years and mean follow-up time was 3.8+ 3.2years. Results: TNI-autoantibodies (titre of≥ 1: 40) were detected in 73 out of 390 patients(18.7 percent of total). In TNI-autoantibody positive patients mean left ventricular ejection …,European Journal of Heart Failure Supplements,2010,*
Funktionale und molekulare Charakterisierung des ArsRS Zweikomponenten-Systems sowie der Response-Regulatoren HP1021 und HP1043 von Helicobacter pyl...,Stefanie Müller,Hiermit versichere ich; dass die vorliegende Arbeit von mir selbstständig und nur unterVerwendung der angegebenen Hilfsmittel und Quellen angefertigt wurde. DieseDissertation hat weder in gleicher noch in ähnlicher Form in einem anderenPrüfungsverfahren vorgelegen. Außer dem Titel Diplom-Biologin (Univ.) habe ich bislangkeine anderen akademischen Grade erworben oder zu erwerben versucht.,*,2009,*
Surface imprinting of proteins: from mechanism to application,Yantian Wang; Steffen Mueller; Jonathan Sokolov; Kalle Levon; Basil Rigas; Miriam Rafailovich,Abstract Protein adsorption properties on different surfaces have been of great interest dueto their importance in biomedical applications. In this study; adsorption of proteins on gold;thiol self-assembled monolayer (SAM); and molecularly imprinted thiol SAM was studied.Alkaline phosphatase (AP); an enzyme that can catalyze p-nitrophenyl phosphate andproduce a yellow end product which has light absorbance at 405nm; was co-adsorbed with11-mercapto-1-undecanol to fabricate the imprinted surface. Different washing methodswere used to remove AP and create re-adsorption sites. The adsorption amount of AP beforeand after washing was measured by spectrophotometer after enzyme reaction. Re-adsorption of AP onto the three surfaces was compared and showed that the imprintedsurface re-bound the protein molecules at the template site. Potentiometric response of …,APS March Meeting Abstracts,2009,*
S1933 The Difference of Hepatitis C Viral (HCV) Internal Ribosomal Entry Site (Ires) and Picornaviral Ires-Mediated Translation Inhibited By Oligonucleotides,Xiaoyu Li; Steffen Mueller; Eckard Wimmer,*,Gastroenterology,2008,*
Characterisation of functionalised silica using infrared spectroscopy,Susanne Mueller,*,*,2008,*
COLL 32-A potentiometric sensor for the Ddtection of proteins or viruses built with surface molecular imprinting method,Yantian Wang; Miriam Rafailovich; Zhiquan Zhang; Basil Rigas; Kalle Levon; Steffen Mueller; Vijay Jain; Jinju Yi; Jonathan Sokolov,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2007,*
Synthetic Biolr€ yz Synthesis and Modification 0 a Chemical alle Poliovirus,D Papamichail; S Skiena,Synthetic biology is a newly emerging scientiﬁc discipline; encompassing knowledge ofdifferent disciplines such as engineering; physics; chemistry; computer sciences;mathematics; and biology.'Synthetic biology aims to create novel biological systems withfunctions that do not exist in nature. There seem inﬁnite possibilities of constructing uniquederivatives of existing organisms (bacteria; yeast; viruses). Apart from designing novelbuilding blocks for engineering biological systems; a fundamental requirement in syntheticbiology is the ability of large-scale DNA synthesis and DNA sequencing. Viruses can bedescribed in chemical terms; the empirical formula of the organic matter of poliovirus being2,Future Trends in Microelectronics: Up the Nano Creek,2007,*
Picornavirus-based Expression Vectors,Steffen Mueller; Eckard Wimmer,*,Gene Transfer: Delivery and Expression of DNA and RNA: a Laboratory Manual,2007,*
Untersuchung differentieller Genexpression in Arenavirus-infizierten Zellen und Entwicklung einer therapeutischen siRNA gegen Arenaviren,Stefanie Müller,Die Arenaviridae gehören wie die Orthomyxoviridae (zB Influenza) und die Bunyaviridae zuden Negativ-Strang RNA-Viren mit segmentiertem Genom. Das Genom besteht aus zweieinzelsträngigen RNA-Molekülen. Das größere der beiden Segmente; L-RNA (engl. largeRNA; ca. 7; 2 kb) genannt; kodiert für die virale Polymerase L (am 3'-Ende in negativerOrientierung) und ein Matrix Protein Z (am 5'-Ende in positiver Orientierung). Das kleineGenomsegment S-RNA (engl. Small RNA; 3; 4 kb); codiert für das Nukleoprotein (NP) am 3'-Ende in negativer Orientierung und den Glycoproteinvorläufer (GPC) am 5'-Ende in positiverOrientierung (Abb. 2A)[16-18]. Die Gene auf beiden Genomsegmenten sind ausgehend vonden Genomenden gegenläufig angeordnet und durch eine GC-reiche intergenische Region(IGR) getrennt. Die intergenische Region bildet eine stabile Haarnadelstruktur aus und …,*,2006,*
Superior Cardiac Transduction Efficacy Using a Pseudotyped AAV2/6 Vector Compared to a Heparin-Binding Site Deleted AAV2,Philip Raake; Corinna Lebherz; Rabea Hinkel; Susanne Mueller; Sebastian Delker; Christian Kupatt; Jurgen A Kleinschmidt; Oliver J Mueller; Peter Boekstegers,Cornerstone for an efficient cardiac gene therapy is the need for a vector system whichenables selective and long-term expression of the gene of interest. In rodent animal modelspseudotyped adeno-associated viral vectors like AAV2/6 have been shown to be superior inthe transduction of cardiomyocytes compared to other AAV serotypes. However; sincesignificant species dependent differences in transduction characteristics exist; and largeanimal models are of imminent need for pre-clinical evaluations; we compared the genetransfer efficiency of an AAV2/6 and a heparin-binding site deleted AAV2 (AAV2/dHep) in aporcine model. Methods: Viral vectors were produced using a pseudotyping strategy. Allvectors did express the reporter gene luciferase under control of a cardiac specific promoter(MLC2v). Vectors were delivered via percutaneous pressure-regulated retroinfusion into …,*,2006,*
Role of cytokines to limit YopH mediated immune evasion mechanisms in vivo,Gianluca Matteoli; E Fahl; P Warncke; J Krejci; S Mueller; IB Autenrieth; E Bohn,Taakbalk. taskbar; subnavigation; contents. Contact; Who's who; Organisational chart; Libraries;Toledo; Intranet; KU Leuven Nederlands. logo zoekterm: Navigation. Education: Internationalprogrammes; Faculties; ECTS; Vision and policy. Research: Research at KU Leuven; Supportand funding; Industry and society; PhD; Postdoc researchers; Output and impact; Networking;Vision and policy. Admissions: How to apply; Scholarships; Degree-seeking students;Non-degree-seeking students; Doctoral students; Reseachers; Short-term study visits; Prepareyour stay. Living in Leuven: Welcome activities; News and agenda; Student services; Housing;Insurance; Sports and culture; Student organisations. About KU Leuven: Mission statement; Factsand figures; International networks; Development co-operation; Academic calendar; Alumni;Fundraising; Services and support; Boards and councils; News and press; Job opportunities …,International journal of medical microbiology,2006,*
Bacteria induce CTGF and CYR61 expression in epithelial cells in a LPA receptor dependent manner,N Wiedmayer; S Mueller; M Koeberle; B Manncke; J Kreijci; IB Autenrieth; E Bohn,*,INTERNATIONAL JOURNAL OF MEDICAL MICROBIOLOGY,2006,*
Two proteins for the price of one: The design of maximally compressed coding sequences,Bei Wang; Dimitris Papamichail; Steffen Mueller; Steven Skiena,*,DNA COMPUTING,2006,*
Das heilpädagogische Reiten und Voltigieren in der pädagogisch-therapeutischen Praxis mit Kindern und Jugendlichen: im Kontext Psycho-und Sensomotorischer...,Susanne Müller,*,*,2006,*
Cardioprotection after Ischemia/reperfusion via Embryonic Epcs in a Preclinical Pig Model,R Hinkel; J Horstkotte; ML von Brühl; S Müller; S Delker; A Hatzopoulos; P Boekstegers; C Kupatt,Read 'Cardioprotection after Ischemia/Reperfusion via EmbryonicEPCs in a Preclinical Pig Model' on Ovid Insights.,Journal of Vascular Research,2006,*
Qi; Q. 445 Rangger; C. 102 Reichert; LH 54 Reimer; K. 27,S Rewerk; O Makay; M Malagó; R Malorgio; K Maschuw; Y Matsui; I Meteoglu; RP Metzger; I Miesner; M Mihmanli; T Minor; T Mitaka; M Miyakoshi; T Mizuguchi; EP Molmenti; HJ Monstein; S Moralıoğlu; P Motyčka; M Mueller; S Mueller; T Münzel; I Mutaf; T Nakamura; P Neuhaus; M Neuhäuser; U Neumann; DH Nikolov; T Nobuoka; K Nowak; M Nusbaum; E Ofluoglu; K Ogawa; B Ohlsson; P Okyay; D Olivieri; M Omasa; MG Onesti; E Onuk,Christians; U. 388 Chung; J.-C. 11 Cifter; C. 545 Cobanoglu; A. 482 Colak; E. 322; 431; 451Comel; A. 489 Coskun; H. 358 … Eisold; S. 513 Erbes; K. 503 Ercan; ZS 423 Erçin; C. 70; 314Ergin; M. 347 Erpek; H. 414 Ersin; S. 4 Ersoy; MO 35 Ewald; P. 503 … Ferko; A. 365Filipovic; M. 63 Firat; O. 4 Fogt; F. 407 Freudenberg; S. 42 Frilling; A. 371 Fujinaga; T. 48Fukuse; T. 48 … García-Honduvilla; N. 458 Gebhard; MM 18; 42 Gerdes; B. 109 Grahn; N. 464Gross; W. 18 Gul; AE 431 Gul; O. 353 Gulter; C. 4 Gündüz; B. 358 Gunerhan; Y. 353 Guneş;P. 353 Gupta; PJ 122 … Adaleti; R. 353 Aiello; M. 489 Akkus; MA 476 Akyol; H. 322; 431; 451Akyurek; N. 545 Al Khouri; C. 42 Alhan; E. 70; 314 Altermatt; H.-J. 333 Antabak; A. 329Antolovic; D. 513 Arikura; J. 533 Arum; C.-J. 94 Axelson; J. 377 … Bardakci; H. 482Bardakci; Y. 482 Barısık; NO 322 Barun; S. 423 Batinica; S. 329 Bay; F. 42 Bayraktar; N …,Eur Surg Res,2006,*
The third dimension of primate genome evolution: From chromosomes to nuclear architecture,S Mueller,*,FASEB JOURNAL,2005,*
Das lobuläre Mammakarzinom unter besonderer Berücksichtigung der bildgebenden Diagnostik,Susanne Helga Maria Hildegard Müller,*,*,2005,*
Workshop WS3: frequency agile and software defined radio,Robert Weigel; L Maurer; G Fischer; T Muller; P Scheele; S Muller; Patrick Morgan; Jörg Brakensiek; G Dawe,Speakers: Thomas Müller; DaimlerChrysler; Ulm; Germany: “Software Defined Multiple StandardTuner Platform” Patrick Scheele; Stefan Müller; and Rolf Jakoby; Technische UniversitätDarmstadt; Germany: “Frequency Agile Passive Microwave Components Based On TunableDielectrics” Patrick Morgan; Silicon Laboratorie; Austin; Texas; USA: “Radio Architectures forMulti-Mode (3G) Handsetss” Jörg Brakensiek; Nokia; Bochum; Germany: “Software ReconfigurableDigital Baseband from an End-to-End Perspective” Linus Maurer; DICE GmbH; Linz; Austria“SDR Compliant RF Frontend Concepts for Cellular Terminals” Kenneth O; University ofFlorida; Gainesville; Florida; USA; Geoff Dawe; BitWave Semiconductor; Newburyport;Massachusetts; USA: “Design Issues for RF/MS Components for Multi-Band; Multi-StandardSDR” Clemens Ruppel; EPCOS AG; Munich; Germany “Frontend Integration …,Radio and Wireless Conference; 2004 IEEE,2004,*
Reactivity of defects on mineral surfaces: A multidisciplinary approach.,MA Schoonen; DR Strongin; CA Cohn; A Smirnov; R Lafters; J Hurowitz; FM Michel; S Mueller; E Wimmer; ND Leifer; CP Grey,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2004,*
Elucidation of novel cellular functions of CD155; an IgG-like molecule serving as poliovirus receptor,Steffen Mueller; Eckard Wimmer,*,CELL STRUCTURE AND FUNCTION,2004,*
Replicon System for Lassa Virus,Stephan Günther; Meike Hass; Uta Gölnitz; Stefanie Müller; Beate Becker-Ziaja,MATERIALS AND METHODS Virus culture and reverse transcription-PCR. In the BSL-4laboratory; Vero cells in several 75-cm2 tissue culture ffasks were inoculated with Lassavirus strain AV (24) at a multiplicity of infection of 0.01. After 4 days; the supernatant wascleared by low-speed centrifugation and virus was pelleted from the cleared material byultracentrifugation with a TST 28.38/17 rotor (Kontron Instruments) at 25;000 rpm at 4 Covernight. The pellets were resuspended in 140 l of H2O plus 560 l of buffer AVL (QIAGEN;Hilden; Germany). Virus RNA was purified by using the QIAamp viral RNA kit (QIAGEN)according to the manufacturer's instructions. The purified RNA was reverse transcribed withSuperscript II reverse transcriptase (Invitrogen) with virus-specific primers (see below); andthe cDNA was amplified with the Expand high-fidelity PCR system (Roche) according to …,*,2004,*
The cellular Pax–Hox–Helix connection BA Westerman; C. Murre and CBM Oudejans (The Netherlands; USA),ML Blackburn; HA Chansky; A Zielinska-Kwiatkowska; Y Matsui; L Yang; T Rikiyama; J Curtis; M Oikawa; DB Zimonjic; N Popescu; BA Murphy; MA Wilson; AC Johnson; F Simoncelli; S Sorbolini; A Fagotti; I Di Rosa; A Porceddu; R Pascolini; C Duport; J Loeper; AD Strosberg; C Garcıa-Estrada; RM Reguera; H Villa; JM Requena; S Müller; Y Pérez-Pertejo; R Balana-Fouce; D Ordónez; R Li; X Li; Q Yan; J Qin Mo; MX Guan; A Watanabe; DM Turnbull; B Compaan; T Ruttink; C Albrecht; R Meeley; JM Lee; PC Anderson; JK Padgitt; JM Hanson; CM Waters; JA Johnson; S Kubota; M Kinoshita; S Uji; Y Yokoyama; E Yamamoto; I Hirono; T Aoki; M Sakaguchi; K Morioka; Y Itoh; H Toyohara; B Cˇernila; B Cˇrešnar; K Breskvar; V Gonzalez-Nunez; R Gonzalez-Sarmiento; RE Rodrıguez,*,Biochimica et Biophysica Acta,2003,*
MOLECULAR BASIS OF CELL AND DEVELOPMENTAL BIOLOGY-Recruitment of Nectin-3 to Cell-Cell Junctions through trans-Heterophilic Interaction with CD155;...,Steffen Mueller; Eckard Wimmer,*,Journal of Biological Chemistry,2003,*
Functional Analysis of the Poliovirus Receptor CD155 and Related Members of the Nectin Gene Family,Steffen Mueller,*,*,2002,*
MOLECULAR BASIS OF CELL AND DEVELOPMENTAL BIOLOGY-Interaction of the poliovirus receptor CD155 with the dynein light chain Tctex-1 and its implication...,Steffen Mueller; Xuemei Cao; Reinhold Welker; Eckard Wimmer,*,Journal of Biological Chemistry,2002,*
Die nächtliche Spontansekretion von Wachstumshormon und ihre Bedeutung bei der Diagnostik des Minderwuchses,Susanne Müller,*,*,1997,*
Molekulargenetische und physiologische Untersuchungen zur Regulation der Glykolyse in der Hefe Saccharomyces cerevisiae,Susanne Müller,*,*,1997,*
Einfluß von NO 3--und NH 4+-Ernährung auf Ricinus communis unter SO 2-Deposition,Susanne Müller,*,*,1993,*
Analyse fiktiver dialogischer Texte in Lehrmaterialien für den Fremdsprachenunterricht unter dem Aspekt kommunikativ-funktionaler Sprachbetrachtung. Ein Beitrag...,Susanne Müller,*,*,1983,*
40th EASD Annual Meeting of the European Association for the Study of Diabetes,M Veitenhansl; K Stegner; F-X Hierl; C Dieterle; H Feldmeier; B Gutt; R Landgraf; AP Garrow; L Vileikyte; A Findlow; C Waterman; AJM Boulton; K Shankhdhar; L Shankhdhar; U Shankhdhar; NL Petrova; AVM Foster; ME Edmonds; R Ferraresi; C Caravaggi; R Giglio; P Cavaiani; I Pogliaghi; E Sommariva; IA Katz; A Harlan; B Miranda-Palma; L Prieto-Sanchez; DG Armstrong; JH Bowker; MS Mizel; S Cernea; J Wohlgelernter; M Kidron; P Modi; I Raz; E Arbit; L Nosek; C Kapitza; P Beckett; R Gelfand; M Goldberg; T Heise; MA Testa; RR Turner; JF Hayes; RE Scranton; DC Simonson; Y-W Yang; Y-J Hsu; O Naujok; F Francini; A Jörns; M Tiedge; S Lenzen; YHA Abdel-Wahab; L Marenah; DF Orr; C Shaw; PR Flatt; K Chokkalingam; PI Mansell; P Clausen; P Ekbom; P Damm; U Feldt-Rasmussen; B Nielsen; ER Mathiesen; B Feldt-Rasmussen; S Dewan; N Silva; P Mc Ternan; KS Leong; JPH Wilding; N Asatiani; R Kurashvili; M Dundua; E Shelestova; K Pagava; M Ramazashvili; M Hod; S Smirnov; JLA Petersen; TI Justesen; L Ringholm Nielsen; C Müller; K Højlund; A Wensaas; ET Kase; V Aas; AC Rustan; GH Thoresen; K Levin; H Beck-Nielsen; M Gaster; S-S Im; S-Y Kang; S-Y Kim; Y-H Ahn; AS Lihn; D Schmoll; T Werner; A Kienitz; M Meyer; A Barthel; F Ailett; C Sutherland; R Walther; R Grempler; S Sasson; R Reich; T Tenenbaum; E Alpert; G Anfossi; I Russo; M Traversa; P Massucco; L Mattiello; G Doronzo; M Trovati; S Lally; CY Tan; D Owens; GH Tomkin; I Porchay; F Péan; N Bellili; D Betoulle; B Balkau; J Tichet; M Marre; F Fumeron; G Chatellier; F Alhenc-Gelas; GA Nichols; JB Brown; RP Hayes; L Bowman; H Drexel; CH Saely; T Marte; W Benzer; P Langer; G Hoefle; W Moll; S Aczel; E Karagiannis; G Lübben; R Urquhart; G Edwards,*,*,*,*
