Algorithmic graph minor theory: Decomposition; approximation; and coloring,Erik D Demaine; Mohammad Taghi Hajiaghayi; Ken-ichi Kawarabayashi,At the core of the seminal graph minor theory of Robertson and Seymour is a powerfulstructural theorem capturing the structure of graphs excluding a fixed minor. This result isused throughout graph theory and graph algorithms; but is existential. We develop apolynomial-time algorithm using topological graph theory to decompose a graph into thestructure guaranteed by the theorem: a clique-sum of pieces almost-embeddable intobounded-genus surfaces. This result has many applications. In particular we showapplications to developing many approximation algorithms; including a 2-approximation tograph coloring; constant-factor approximations to treewidth and the largest grid minor;combinatorial polylogarithmic approximation to half-integral multicommodity flow;subexponential fixed-parameter algorithms; and PTASs for many minimization and …,Foundations of Computer Science; 2005. FOCS 2005. 46th Annual IEEE Symposium on,2005,173
Testing Subdivision-Freeness: Property Testing Meets Structural Graph Theory (コンピュテーション),Ken-ichi Kawarabayashi; Yuichi Yoshida,抄録 Testing a property P of graphs in the bounded-degree model deals with the followingproblem: given a graph G of bounded degree d; we should distinguish (with probability 2/3;say) between the case that G satisfies P and the case that one should add/remove at leastεdn edges of G to make it satisfy P. In sharp contrast to property testing of dense graphs;which is relatively well understood; only few properties are known to be testable with aconstant number of queries in the bounded-degree model. In particular; no global monotone(ie; closed under edge deletions) property that expander graphs can satisfy has been shownto be testable in constant time so far. In this paper; we identify for the first time a naturalfamily of global monotone property that expander graphs can satisfy and can be efficientlytested in the bounded degree model. Specifically; we show that; for any integer t≥ 1; K_t …,電子情報通信学会技術研究報告= IEICE technical report: 信学技報,2013,*
5-coloring K 3; k-minor-free graphs,Ken-ichi Kawarabayashi,Abstract A seminal result of Thomassen [40] says that there are only finitely many 6-color-critical graphs for the bounded genus graphs. This result is no longer true if we consider K 3;k-minor-free graphs. K 3; k-minor-free graphs are a significant generalization of bounded-genus graphs. They also contain infinitely many t-color-critical graphs for all t with k+ 2≥ t≥4. Motivated by this fact; we first show that if G is 6-color-critical 4-connected K 3; k-minor-free graphs; then G has tree-width at most g (k) for some function g of k. This allows us toshow the following algorithmic result; which is of independent interest. For a 4-connectedgraph G and any k; there is an O (n 3) algorithm to test whether or not G is 5-colorable. Notethat testing the 3-colorability of K 3; k-minor-free graphs is NP-complete; and testing the 4-colorability of them would require a significant generalization of the Four Color Theorem …,*,2013,*
Minors in large almost‐5‐connected non‐planar graphs,Ken‐Ichi Kawarabayashi; John Maharry,Abstract It is shown that every sufficiently large almost-5-connected non-planar graphcontains a minor isomorphic to an arbitrarily large graph from one of six families of graphs.The graphs in these families are also almost-5-connected; by which we mean that they are 4-connected and all 4-separations contain a “small” side.,Journal of Graph Theory,2012,*
Online ISSN: 1349-8606 Progress in Informatics,Ken-ichi KAWARABAYASHI; Yusuke KOBAYASHI,Abstract: For an undirected graph G and its four distinct vertices v 1; v 2; v 3; v 4; animmersion of (v 1; v 2; v 3; v 4) is a subgraph of G that consists of four edge-disjoint paths P1; P 2; P 3; P 4 such that P i connects vi and v i+ 1 for i= 1; 2; 3; 4; where v 5= v 1. We showthat every 4-edge-connected graph G=(V; E) has an immersion of (v 1; v 2; v 3; v 4) for any v1; v 2; v 3; v 4∈ V; and it can be found in linear time.,Progress in Informatics,2012,*
Erdocombining double acute accents-Pósa property and its algorithmic applications-Parity constraints; subset feedback set; and subset packing,Naonori Kakimura; Ken Ichi Kawarabayashi; Yusuke Kobayashi,Abstract The well-known Erdocombining double acute accents-Pósa theorem says that forany integer k and any graph G; either G contains k vertex-disjoint cycles or a vertex set X oforder at most ck log k (for some constant c) such that GX is a forest. Thomassen [39]extended this result to the even cycles; but on the other hand; it is well-known that thistheorem is no longer true for the odd cycles. However; Reed [31] proved that this theoremstill holds if we relax k vertex-disjoint odd cycles to k odd cycles with each vertex in at mosttwo of them. These theorems initiate many researches in both graph theory and theoreticalcomputer science. In the graph theory side; our problem setting is that we are given a graphand a vertex set S; and we want to extend all the above results to cycles that are required togo through a subset of S; ie; each cycle contains at least one vertex in S (such a cycle is …,23rd Annual ACM-SIAM Symposium on Discrete Algorithms; SODA 2012,2012,*
The Erdös-Lovász Tihany Conjecture and complete minors,Bjarne Toft; Anders Sune Pedersen; Ken-ichi Kawarabayashi,{"controller"=>"catalog"; "action"=>"show"; "locale"=>"en"; "id"=>"2389068106 …,Journal of Combinatorics,2012,*
High connectivity keeping connected subgraph,Shinya Fujita; Ken-ichi Kawarabayashi,Abstract It was proved by Mader that; for every integer l; every k-connected graph ofsufficiently large order contains a vertex set X of order precisely l such that G− X is (k− 2)-connected. This is no longer true if we require X to be connected; even for l= 3. Motivated bythis fact; we are trying to find an “obstruction” for k-connected graphs without such aconnected subgraph. It turns out that the obstruction is an essentially 3-connected subgraphW such that G− W is still highly connected. More precisely; our main result says thefollowing. For k⩾ 7 and every k-connected graph G; either there exists a connectedsubgraph W of order 4 in G such that G− W is (k− 2)-connected; or else G contains an“essentially” 3-connected subgraph W; ie; a subdivision of a 3-connected graph; such thatG− W is still highly connected; actually;(k− 6)-connected. This result can be compared to …,Electronic Notes in Discrete Mathematics,2011,*
Graph Algorithm and Combinatorial Optimization,Satoru Iwata; Ken-ichi Kawarabayashi,Structures that can be represented as graphs are ubiquitous; and many practical problemscan be represented by graphs. The link structure of a web in Internet could be representedby a directed graph: the vertices are the web pages available at the website and a directededge from page A to page B exists if and only if A contains a link to B. A graph structure canbe extended by assigning a weight to each edge of the graph.,*,2011,*
The Erdös-Lovász Tihany conjecture and complete minors,Ken-Ichi Kawarabayashi; Anders Sune Pedersen; Bjarne Toft,Abstract The Erdos-Lovász Tihany Conjecture [Theory of Graphs (Proc. Colloq.; Tihany;1966); Academic Press; 1968] states that for any pair of integers $ s; t≥ 2$ and for anygraph $ G $ with chromatic number equal to $ s+ t− 1$ and clique number less than $ s+ t−1$ there are two disjoint subgraphs of $ G $ with chromatic number $ s $ and $ t $;respectively. The Erdos-Lovász Tihany Conjecture is still open except for a few small valuesof $ s $ and $ t $. Given the same hypothesis as in the Erdos-Lovász Tihany Conjecture; westudy the problem of finding two disjoint subgraphs of $ G $ with complete minors of order $s $ and $ t $; respectively. If Hadwiger's Conjecture holds; then this latter problem might beeasier to settle than the Erdos-Lovász Tihany Conjecture. In this paper we settle this latterproblem for a few small additional values of $ s $ and $ t $.,Journal of Combinatorics,2011,*
Department of Mathematics; Gunma National College of Technology; 580 Toriba; Maebashi; Gunma 371-8530; Japan,Shinya Fujita; Ken-ichi Kawarabayashi,Abstract: We prove that if G is k-connected (with k≥ 2); then G contains either a cycle oflength 4 or a connected subgraph of order 3 whose contraction results in a k-connectedgraph. This immediately implies that any k-connected graph has either a cycle of length 4 ora connected subgraph of order 3 whose deletion results in a (k-1)-connected graph.,Annals of Combinatorics,2010,*
Contractible Triples in Highly Connected Graphs,Shinya Fujita; Ken-ichi Kawarabayashi,Abstract We prove that if G is k-connected (with k≥ 2); then G contains either a cycle oflength 4 or a connected subgraph of order 3 whose contraction results in ak-connectedgraph. This immediately implies that any k-connected graph has either a cycle of length 4 ora connected subgraph of order 3 whose deletion results in a (k− 1)-connected graph.,Annals of Combinatorics,2010,*
A note on traversing specified vertices in graphs embedded with large representativity,Ken-ichi Kawarabayashi; Michael D Plummer,Abstract A graph G is said to have property P (2; k) if given any k+ 2 distinct vertices a; b; v1;…; vk; there is a path P in G joining a and b and passing through all of v 1;…; v k. A graphG is said to have property C (k) if given any k distinct vertices v 1;…; vk; there is a cycle C inG containing all of v 1;…; v k. It is shown that if a 4-connected graph G is embedded in anorientable surface Σ (other than the sphere) of Euler genus eg (G; Σ); with sufficiently largerepresentativity (as a function of both eg (G; Σ) and k); then G possesses both properties P(2; k) and C (k).,Discrete Mathematics,2010,*
New trends on Structural Graph Theory September 5–10; 2010,Boris Alexeev; Jessica McDOnald,Tuza conjectured that for every graph G; the maximum size of a set of edge disjoint trianglesis at most twice the minimum size of a set of edges meeting every triangle. Krivelevichproved that this result is true if we replace the set of edges with a fractional set and asked ifany further improvement on this bound might be possible. We achieve an essentially bestpossible bound relating these two parameters. We also consider a related problem forweighted graphs. This is joint work with Guillaume Chapuy; Matt DeVos; Bojan Mohar; andDiego Scheide.,*,2010,*
Contractible Small Subgraphs in k-connected Graphs,Shinya Fujita; Ken-ichi Kawarabayashi,Abstract We prove that if G is highly connected; then either G contains a non-separatingconnected subgraph of order three or else G contains a small obstruction for the aboveconclusion. More precisely; we prove that if G is k-connected (with k≥ 2); then G containseither a connected subgraph of order three whose contraction results in ak-connected graph(ie; keeps the connectivity) or a subdivision of K_4^-whose order is at most 6.,Graphs and Combinatorics,2010,*
