Roles of continuous neurogenesis in the structural and functional integrity of the adult forebrain,Itaru Imayoshi; Masayuki Sakamoto; Toshiyuki Ohtsuka; Keizo Takao; Tsuyoshi Miyakawa; Masahiro Yamaguchi; Kensaku Mori; Toshio Ikeda; Shigeyoshi Itohara; Ryoichiro Kageyama,Abstract Neurogenesis occurs continuously in the forebrain of adult mammals; but thefunctional importance of adult neurogenesis is still unclear. Here; using a genetic labelingmethod in adult mice; we found that continuous neurogenesis results in the replacement ofthe majority of granule neurons in the olfactory bulb and a substantial addition of granuleneurons to the hippocampal dentate gyrus. Genetic ablation of newly formed neurons inadult mice led to a gradual decrease in the number of granule cells in the olfactory bulb;inhibition of increases in the granule cell number in the dentate gyrus and impairment ofbehaviors in contextual and spatial memory; which are known to depend on hippocampus.These results suggest that continuous neurogenesis is required for the maintenance andreorganization of the whole interneuron system in the olfactory bulb; the modulation and …,Nature neuroscience,2008,833
Development of the Questionnaire Related to Exercise (ExQOL) for Diabetics.,Hitomi Fujii; Hitomi Koike; Robert Walker; Kazuhiro Nishimura; Noriko Kato; Mitsutoshi Kato; Hiroshi Takamura; Kaio Kondo; Takaichi Miyakawa; Masafumi Kitaoka,Abstract For diabetics; initiating and continuing with exercise takes much effort and isconsidered to be related to their Quality of Life. In this study; an Exercise Quality of Lifequestionnaire (ExQoL) was developed and evaluated for validity by comparing ExQoL to SF-36; a general international QoL scale. The 29 questions were extracted and developed bythe authors from 52 semi-structured individual interviews. ExQoL was administered to 238diabetics (115 males; 123 females; mean age 59.5 y/o) in 6 institutions. Each question had ascore from 1 (strongly disagree) to 6 (strongly agree). Patients were asked about previousexperience and type of exercise. Factor analysis and the correlation to SF-36v2 (JapaneseVersion) was conducted. The study was approved by the ethical committee of NPO WestTokyo Diabetes Association and informed consent was taken from each patient. In factor …,Diabetes,2007,*
Investigating signal transduction and genes-to-behaviors pathways in psychiatric diseases,T Miyakawa,Read 'Investigating signal transduction and genes-to-behaviorspathways in psychiatric diseases' on Ovid Insights.,Psychiatry and Clinical Neurosciences,2007,*
Identification of YWHAE; a gene encoding 14-3-3ɛ; as a novel susceptibility gene for schizophrenia,Takao Hikita; Masashi Ikeda; Shinichiro Taya; Takeshi Miyakawa; Kozo Kaibuchi; Norio Ozaki; Nakao Iwata,*,Neuroscience Research,2007,*
Edema and cyclooxygenase-2 protein expression in the brain after local irradiation with carbon ion beams,Xuezhi Sun; Rui Zhang; Chun Cui; Kazuhiko Sawada; Setusji Hisano; Yoshihiro Fukui; Hidenori Yonehara,*,Neuroscience Research,2007,*
Impact of brain-behavior phenotypying of genetically engineered mice on research of neuropsychiatric disorders,Tsuyoshi Miyakawa,*,Neuroscience Research,2007,*
Alpha-CaMKII deficiency causes dysregulated behaviours and immature dentate gyrus,Nobuyuki Yamasaki; Motoko Maekawa; Katsunori Kobayashi; Yasushi Kajii; Jun Maeda; Miho Soma; Keizo Takao; Kouji Kanzaki; Hidenori Suzuki; Makoto Higuchi; Tetsuya Suhara; Shigeki Yuasa; Tsuyoshi Miyakawa,*,Neuroscience Research,2007,*
Impaired pattern separation of hippocampal place representation in the dentate gyrus-specific NMDA receptor mutant mice,Yuichiro Hayashi; Yoko Nabeshima; Yo-Ichi Nabeshima; Tsuyoshi Miyakawa; Kazuo Funabiki,*,Neuroscience Research,2007,*
Deletion of Schnurri-2 causes multiple behavioral abnormalities related to psychiatric disorders in mice,Keizo Takao; Nobuyuki Yamasaki; Tsuyoshi Takagi; Shunsuke Ishii; Tsuyoshi Miyakawa,*,Neuroscience Research,2007,*
Development of database for experimental parameters of behavior analyses in mice,Shigeharu Wakana; Ikuko Yamada; Yumiko Wada; Tamio Furuse; Kazuo Nakanishi; Aki Takahashi; Tsuyoshi Koide; Tsuyoshi Miyakawa; Hiroshi Masuya,*,Neuroscience Research,2007,*
Sept4; a component of presynaptic scaffold and Lewy bodies; is required for the suppression of α-synuclein neurotoxicity,Makoto Kinoshita; Masafumi Ihara; Akari Hagiwara; Nobutaka Hattori; Tsuyoshi Miyakawa,*,Neuroscience Research,2007,*
Comparison of twice daily injection of biphasic insulin analog Humalog Mix 75/25 and Novolog Mix 70/30,H Fujii; BT Smith; R Tokunaga; M Kato; T Nakano; A Ono; A Ueki; T Miyakawa,Read 'Comparison of twice daily injection of biphasic insulin analog HumalogMix 75/25 and NovoLog Mix 70/30' on Ovid Insights.,Diabetic Medicine,2006,*
精神疾患・発達障害のモデルマウス,高雄啓三， 山崎信幸， 宮川剛,精神疾患や発達障害では; 病因も症状のパターンも複数あるため; その全てをカバーするような「完璧な」 動物モデルを確立することは理論上不可能である. しかし近年; 遺伝子工学により多くの遺伝子改変マウスが作られ; 精神疾患様の行動異常を示すものが多くみつかっている.それらのマウスからヒトを見るという視点により; 精神疾患や発達障害の病態生理を分子; 細胞;神経回路の各レベルで解明し; 新たな治療法を開発することが可能になると期待される.本稿では統合失調症を例に; 動物モデルの構成要素と精神疾患モデルマウスカクテルの有用性;および行動学的手法について概観する.,神経研究の進歩,2006,*
Increased dosage of DSCR1 and DYRK1A on chromosome 21 destabilizes NFAT regulation and accounts for Down syndrome phenotypes,Alberto Polleri; Isabella A Graef; Joseph R Arron; Monte M Winslow; Seung K Kim; Tsuyoshi Miyakawa; U Francke; Gerald R Crabtree,*,Developmental Biology,2006,*
Comprehensive behavioral analysis of Ca2+/calmodulin-dependent protein kinase 4 knockout mouce,Koichi Tanda; Nobuyuki Yamasaki; Keiko Toyama; Hiroyuki Sakagami; Tsuyoshi Miyakawa,抄録 Ca 2+/calmodulin-dependent protein kinase 4 (CaMK4) is a protein kinase thatactivates the transcription factor; cAMP response-element binding protein (CREB). CaMK4has been hypothesized to play a significant role in synaptic plasticity and in learning andmemory. However; functions of CaMK4 in a variety of behaviors; eg; motor function;nociception; fear; anxiety; depression; learning and so on; have not yet been fullyelucidated. To gain more insight into behavioral significance of CaMK4; we subjectedCaMK4-/-mice to a battery of behavioral tests; including neurological screen; light/darktransition; open field; elevated plus maze; social interaction; rotarod; hot plate; prepulseinhibition; Porsolt forced swim; 8-armed radial maze; Barnes maze; fear conditioning; latentinhibition; and passive avoidance tests. CaMK4-/-mice exhibited increased social …,Proceedings of Annual Meeting of the Physiological Society of Japan Proceedings of Annual Meeting of the Physiological Society of Japan,2006,*
Comprehensive brain-behavior phenotyping of Ca2+/calmodulin-dependent protein kinase IIα heterozygous knockout mice,Nobuyuki Yamasaki; Tsuyoshi Miyakawa,抄録 Ca 2+/calmodulin-dependent protein kinase II (CaMKII) is a ubiquitous serine/threonineprotein kinase that is abundant in the brain as a major constituent of the postsynaptic densityand critically involved in synaptic plasticity; learning and memory. Several behavioralabnormalities of CaMKIIα mutant mice were reported; but systematic assessments ofCaMKIIα mutant mice have not been well conducted. To analyze the behavioral effects ofCaMKIIα deficiency; we subjected CaMKIIα heterozygous knockout mice to acomprehensive behavioral test battery. The mutant mice showed increased locomotoractivity; markedly decreased anxiety; decreased depression-related behavior; increasedoffensiveness; selective and severe spatial working memory deficit; and dramatic periodicchange of locomotor activity in home cage. To identify the mechanism underlying the …,Proceedings of Annual Meeting of the Physiological Society of Japan Proceedings of Annual Meeting of the Physiological Society of Japan,2006,*
Comprehensive behavioral test battery for genetically engineered mice: A proposal to use it as a" hub" for large-scale neuroscience,Tsuyoshi Miyakawa,抄録 Identification of the functions of the genes at system level is one of the greatestchallenges in the post genome-sequence era. To reveal functional significance of the genesexpressed in the brain; we have been utilizing a comprehensive behavioral test battery onvarious kinds of genetically-engineered mice. The behavioral test battery covers a broadrange of various behavioral domains; such as learning and memory; sensory-motorfunctions; emotions and motivation. During the past two years; we have assessed behaviorsof more than 30 different strains of mutant mice and; surprisingly; we found at least onesignificant behavioral abnormality in more than 90% of those strains. This fact not onlydemonstrates that our strategy is useful in elucidating the functions of the genes expressedin the brain but also implies that a large part of the genes expressed in the brain may …,Proceedings of Annual Meeting of the Physiological Society of Japan Proceedings of Annual Meeting of the Physiological Society of Japan,2006,*
Light/dark Transition Test for Mice. JoVE. 1,K Takao; T Miyakawa,Abstract Although all of the mouse genome sequences have been determined; we do not yetknow the functions of most of these genes. Gene-targeting techniques; however; can beused to delete or manipulate a specific gene in mice. The influence of a given gene on aspecific behavior can then be determined by conducting behavioral analyses of the mutantmice. As a test for behavioral phenotyping of mutant mice; the light/dark transition test is oneof the most widely used tests to measure anxiety-like behavior in mice. The test is based onthe natural aversion of mice to brightly illuminated areas and on their spontaneousexploratory behavior in novel environments. The test is sensitive to anxiolytic drug treatment.The apparatus consists of a dark chamber and a brightly illuminated chamber. Mice areallowed to move freely between the two chambers. The number of entries into the bright …,*,2006,*
Comprehensive brain-behavior phenotyping of CaMKII alpha heterozygous knockout mice,Nobuyuki Yamasaki; Koichi Tanda; Keiko Toyama; Yasuyuki Fukui; Keizo Takao; Tsuyoshi Miyakawa,*,NEUROSCIENCE RESEARCH,2006,*
Place cell properties of the dentate gyrus-specific NMIDA receptor mutant mice,Yuichiro Hayashi; Yoko Nabeshima; Yo-ichi Nabeshima; Tsuyoshi Miyakawa; Kazuo Funabiki,*,NEUROSCIENCE RESEARCH,2006,*
Comprehensive behavioral analysis of genetically-engineered mice,Tsuyoshi Miyakawa,*,NEUROSCIENCE RESEARCH,2006,*
Effects of various factors on the results of a comprehensive behavioral test battery for genetically engineered mice: A factor analytic study,Hiroshi Ougino; Nobuyuki Yamasaki; Koichi Tanda; Keiko Toyama; Keizo Takao; Tsuyoshi Miyakawa,*,NEUROSCIENCE RESEARCH,2006,*
Motor learning in the mice lacking a heparan sulfate 6-O-endosulfatase SulfFP1,Kazuko Keino-Masu; Takehito Okamoto; Fumihiro Shutoh; Nobuyuki Yamasaki; Tsuyoshi Miyakawa; Tatsuyuki Ohto; Satoshi Kunita; Satoru Takahashi; Soichi Nagao; Masayuki Masu,*,NEUROSCIENCE RESEARCH,2006,*
Investigating signal transduction and genes-to-behaviors pathways in psychiatric diseases,T Miyakawa,*,JOURNAL OF PHARMACOLOGICAL SCIENCES,2006,*
The role of CaMKII in neuronal functions revealed by inactivated knock-in mouse,Y Yamagata; H Sakagami; K Imoto; K Obata; K Takao; T Miyakawa; Y Yanagawa,*,JAPANESE JOURNAL OF NEUROPSYCHOPHARMACOLOGY-TOKYO-JAPANESE SOCIETY OF NEUROPSYCHOPHARMACOLOGY-,2006,*
Comprehensive behavioral analysis of calcium-and calmodulin-dependent protein kinase IV knockout mouse,Koichi Tanda; Nobuyuki Yamasaki; Keiko Toyama; Hiroyuki Sakagami; Tsuyoshi Miyakawa,*,NEUROSCIENCE RESEARCH,2006,*
Comprehensive behavioral analysis of neuronal nitric oxide synthase knockout mouse,Keiko Toyama; Koichi Tanda; Nobuyuki Yamasaki; Tsuyoshi Miyakawa,*,NEUROSCIENCE RESEARCH,2006,*
The mice lacking Schnurri-2 show multiple behavioral abnormalities related to psychiatric disorders,Keizo Takao; Nobuyuki Yamasaki; Keiko Toyama; Tsuyoshi Takagi; Shunsuke Ishii; Tsuyoshi Miyakawa,*,NEUROSCIENCE RESEARCH,2006,*
Comprehensive behaivoral analysis of ryanodine receptor type3 knockout mouse,Suzuko Ohsako; Koichi Tanda; Nobuyuki Yamasaki; Keiko Toyama,*,NEUROSCIENCE RESEARCH,2006,*
Chronic cerebral hypoperfusion induces white matter lesions and cognitive abnormalities; a comparison between mouse and rat models for vascular dementia,Hidekazu Tomimoto; Masunari Shibata; Kayoko Nakaji; Masafumi Ihara; Makoto Noda; Nobuyuki Yamasaki; Tsuyoshi Miyakawa,Methods Chronic cerebral hypoperfusion was induced by applying microcoils with diametersof 0. 18 mm to the bilateral common carotid arteries (CCAs) in the mouse. Rat model wasprepared by clipping the bilateral CCAs. The mouse model was subjected to a set ofbehavioral assessment tests; rotarod test; open field; light/dark transition; prepulse inhibition;Porsolt forced swim and 8-arm radial maze test. Astroglia and microglia were examined withimmunohistochemistry for glial fibrillary acidic protein (GFAP) and MHC class I antigen;respectively. The severity of white matter lesions was graded in myelin staining. Since matrixmetaloproteinase 2 (MMP2) is known to be involved in the pathogenesis of white matterlesions; chronic cerebral hypoperfusion was applied to the MMP2 (−/−) mice and wild typemice. Results Until 14 days after the operation; CBF ranged between 32–59% in the rats …,Journal of Cerebral Blood Flow & Metabolism,2005,*
Tight junctions in Schwann cells of peripheral myelinated axons,Tatsuo Miyamoto; Kazumasa Morita; Daisuke Takemoto; Kosei Takeuchi; Yuka Kitano; Tsuyoshi Miyakawa; Kiyomi Nakayama; Yasushi Okamura; Hiroyuki Sasaki; Yoshiki Miyachi; Mikio Furuse; Shoichiro Tsukita,*,CELL STRUCTURE AND FUNCTION,2005,*
Evidence for involvement of altered calcineurin function in schizophrenia,DJ Gerber; T Miyakawa; D Hall; L Leiter; S Demars; HQ Zeng; RR Gainetdinov; TD Sotnikova; MG Caron; JA Gogos; M Karayiorgou; S Tonegawa,*,NEUROPSYCHOPHARMACOLOGY,2004,*
GENERATION AND ANALYSIS OF MUSCARINIC ACETYLCHOLINE RECEPTOR KNOCKOUT MICE,Alokesh Duttaroy; Masahisa Yamada; Jesus Gomeza; Weilie Zhang; R Makita; T Miyakawa; J Wess,Many of the important physiological functions of acetylcholine (ACh) are mediated bymembers of the muscarinic ACh receptor family. 1 A better understanding of which specificmuscarinic receptor subtypes (Mi-M5) mediate the various muscarinic functions of ACh is ofconsiderable therapeutic interest. However; in the past; such studies have been hamperedby the complex; overlapping expression pattern of the M;-M5 receptors2'3 and the lack ofligands endowed with a high degree of receptor subtype selectivity. 4 To overcome thesedifficulties; we recently generated mutant mouse strains deficient in each of the fivemuscarinic receptor subtypes. 5" 10 In an initial set of studies; these mutant animals wereinvestigated by using a number of different experimental approaches. 5" 10 Studies with M2and M4 receptor mutant mice showed that the lack of these two receptor subtypes was …,Cholinergic Mechanisms,2004,*
C-fos expression and accelerated visual cued fear conditioning in mice with visual input directed to the auditory thalamus,Jessica R Newton; Charlene Ellsworth; Tsuyoshi Miyakawa; Susumu Tonegawa; Mriganka Sur,Abstract Neonatal surgery induces retinal axons to innervate the medial geniculate nucleus(MGN) of the thalamus; providing visual input to cells in auditory thalamus and cortex.However; the behavioral consequences of this “rewiring” are largely unknown. In normalmice; a few tone-shock pairings are sufficient to elicit fear to the tone presented alone;whereas a visual cue is less effective: many more light-shock pairings are needed to elicitfear to the light alone. The present study explores whether visual inputs routed to the MGNinfluence fear conditioning behavior. Bilateral ablation of the inferior colliculus in p0 miceinduced retinal innervation of the MGN. As adults; the mice underwent 3 sessions of fearconditioning and behavioral testing. A conditioning session consisted of 10 minutes ofhabituation followed by 3 cue-shock pairings (30 sec ISI). The cue (auditory or visual) was …,Journal of Vision,2003,*
Abdala; P.; see Rodrıguez Dıaz; M.; 79 Alexinsky; T. Differential effect of thalamic and cortical lesions on memory systems in the rat; 175 Amici; R.; see Zamboni; G.; 25,JA Burk; MH Canu; F Cardenas; VV Fanardjian; S Fujisawa; LAM Galea; G Gerra; SC Heinrichs; A Holmes; CC Joyal; TE Kippin; J Martin-Malivel; A Miklósi; T Miyakawa; H Ogura; M Popoviç,*,Behavioural Brain Research,2001,*
Mice that express only ganglioside GM3 exhibit sudden death and audiogenic seizures,H Kawai; R Wada; ML Allende; M Kono; K Sango; T Miyakawa; JN Crawley; UB Bierfreund; K Sandhoff; RL Proia,*,GLYCOBIOLOGY,2000,*
Behavioral phenotypes of Fyn-deficient mice: emotionality; seizure susceptibility and ethanol sensitivity,H Niki; T Miyakawa,*,BRAIN RESEARCH,1998,*
The Clinical Risk Factors of Diabetic Retinopathy,H Fujii; H Yoshimura; H Sumitomo; A Kashiyama; T Miyakawa,*,FOLIA OPHTHALMOLOGICA JAPONICA,1998,*
Aggressiveness of fyn-deficient mice,Tsuyoshi Miyakawa; Takeshi Yagi; Hiroaki Niki,*,Neuroscience Research,1998,*
Effects of NMDA receptor antagonists on susceptibility of audiogenic seizure in rats,N Hironaka; T Miyakawa; N Kai; H Niki,*,JAPANESE JOURNAL OF PSYCHOPHARMACOLOGY,1998,*
Central-and periph in vitro quantitative autoradiographic studies of the eral-type benzodiazepine receptors in Fyn-deficient mice,Yurie Nakamoto; Tsuyoshi Miyakawa; Takeshi Yagi; Hiroaki Niki; Mitsunobu Yoshii,АННОТАЦИЯ: Fyn tyrosine kinase deficient mice progress audiogenic seizure susceptibilityand fearfulness (Miyakawa et al.; 1995; 1996). The density of central-type benzodiazepinereceptors (CBR) decreases in the brain of Fyn-deficient mice whereas that of peripheral-typebenzodiazepine receptors (PBR) shows no significant difference between Fyn-deficient andcontrol mice (Nakamoto et al.; 1996). In the present study; we have further investigateddistributions of the CBR and the PBR by in vitro quantitative autoradiography using [3 H]flunitrazepam and [3 H] PK11195 as ligands for CBR and PBR; respectively. In Fyn-deficientmice;[3 H] flunitrazepam binding was decreased widely; particularly in front-parietal cortex;hippocampus; globus pallidus and amygdala; whereas [3 H] PK11195 binding showed nosignificant alterations. The results suggests that seizure susceptibility and fearfulness in …,Neuroscience Research,1997,*
