Observation of room-temperature magnetic skyrmions and their current-driven dynamics in ultrathin metallic ferromagnets,Seonghoon Woo; Kai Litzius; Benjamin Krüger; Mi-Young Im; Lucas Caretta; Kornel Richter; Maxwell Mann; Andrea Krone; Robert M Reeve; Markus Weigand; Parnika Agrawal; Ivan Lemesh; Mohamad-Assaad Mawass; Peter Fischer; Mathias Kläui; Geoffrey SD Beach,Abstract Magnetic skyrmions 1; 2 are topologically protected spin textures that exhibitfascinating physical behaviours 1; 2; 3; 4; 5; 6 and large potential in highly energy-efficientspintronic device applications 7; 8; 9; 10; 11; 12; 13. The main obstacles so far are thatskyrmions have been observed in only a few exotic materials and at low temperatures 1; 2;3; 4; 6; 7; 8; and fast current-driven motion of individual skyrmions has not yet beenachieved. Here; we report the observation of stable magnetic skyrmions at room temperaturein ultrathin transition metal ferromagnets with magnetic transmission soft X-ray microscopy.We demonstrate the ability to generate stable skyrmion lattices and drive trains of individualskyrmions by short current pulses along a magnetic racetrack at speeds exceeding 100 ms−1 as required for applications. Our findings provide experimental evidence of recent …,Nature materials,2016,314
Observation of thermomagnetically recorded domains with high-resolution magnetic soft x-ray microscopy,S Tsunashima; Nayuki Takagi; Atushi Yamaguchi; Minoru Kume; P Fischer; M Kumazawa,Magnetic domains were thermomagnetically recorded on TbFeCo films using laser pulsedmagnetic field modulation (LP-MFM) and light intensity modulation (LIM). The domains wereobserved with high resolution magnetic transmission X-ray microscopy (M-TXM) before andafter the heat treatment in order to clarify the recording characteristics and the thermalstability of recorded domains. From the results of M-TXM images; it was found that isolatedsingle marks whose lengths are much smaller than 100 nm can be recorded by LP-MFM buttheir mark lengths become often longer than designed. It was further confirmed that the heattreatment at 120 degree C for 50 hours does not influence significantly the crescent-shapedmagnetic domains of 100 nm in width recorded using LP-MFM method and circular domainsof 150 nm in diameter recorded using LIM method.,Sixth International Symposium on Optical Storage (ISOS 2002),2003,*
Imaging sub-ns spin dynamics with transmission X-ray microscopy,P Fischer; H Stoll; A Puzic; J Raabe; G Denbeaux; G Schutz,In this paper; we have studied spin dynamics by X-ray microscopy using the inherent pulsedtime structure of 3/sup rd/generation synchrotrons in a stroboscopic pump-probe experiment.The results obtained with patterned permalloy elements were consistent with micromagneticsimulations.,Magnetics Conference; 2003. INTERMAG 2003. IEEE International,2003,*
The current achievements in magnetic transmission soft X-ray microscopy will be reviewed. The magnetic contrast is given by X-ray magnetic circular dichroism (X-M...,P Fischer; T Eimüller; G Schütz; G Denbeaux,The studies on nuclear resonant scattering by 40 K using synchrotron radiation arereviewed. Brilliant and high pure synchrotron radiation permitted us to observe the nuclearresonant forward scattering by 40 K in a powdered KCl sample; the excitation of which isimpossible with ordinary radioactive sources. Furthermore; nuclear resonant inelasticscattering of synchrotron radiation by 40 K in the KCl...,Structural Chemistry,2003,*
Progress in magnetic soft X-ray microscopy,P Fischer; G Denbeaux; T Eimuller; D Goll; G Schutz,Summary form only given. Magnetic domain structures on a nanometer length scale are amajor issue both from a fundamental physics point of view and in a technologically relevantcontext. Many powerful imaging techniques have been established so far. The outstandingchallenge is a spatio-temporal imaging of the switching behavior of the magnetic domainstructure as this both determines the technological functionality. The systems of interest arethin single and multicomponent multilayered magnetic films; often laterally patterned micro-and nanostructures. In this talk we shall review the recent progress of magnetic soft X-raymicroscopy and we shall give an outlook to future potential applications.,Magnetics Conference; 2002. INTERMAG Europe 2002. Digest of Technical Papers. 2002 IEEE International,2002,*
Advances and applications with high-resolution full field x-ray microscopy,Gregory Denbeaux; Gerd Schneider; Erik Anderson; Weilun Chao; Angelic Pearson; Peter Fischer; Greg Kusinski; Mark Le Gros; Carolyn Larabell,Abstract The XM-1 soft x-ray microscope is a full-field imaging microscope located at theAdvance Light Source in Berkeley California. It has been designed to be a high throughputexperimental tool for high resolution imaging of a variety of samples. It uses zone plateoptics to achieve a spatial resolution of 25 nm. Recent changes have extended the energyrange of illumination so that samples can now be imaged between 300 and 1800 eV. Mostbiological samples are imaged for high contrast between the carbon and oxygen K edgeseither as flat samples or imaged at different rotation angles to be reconstructedtomographically. Many other elements and some chemical states can be imaged withillumination at other core shell edges. Some of these include the L shells of Fe; Co; Ni; andM shell of Gd which are of special interest because these absorption edges show …,APS Meeting Abstracts,2002,*
Element-specific magnetic imaging with an x-ray microscope with 25 nm resolution: recent results and future goals,Gregory Denbeaux; Weilun Chao; Angelic Pearson; Gerd Schneider; Greg Kusinski; Peter Fischer,Abstract The XM-1 soft x-ray microscope; located at the Advanced Light Source at LawrenceBerkeley National Laboratory has been used to image magnetization with 25 nm spatialresolution. The microscope illumination can be adjusted between 300 and 1800 eV allowingelement-specific magnetic imaging with x-ray magnetic circular dichroism contrast forvarious elements including for Fe; Co; Ni; and Gd. This has been demonstrated to have ahigh sensitivity; which allows imaging of magnetic layers as thin as 3 nm. Since the imagingis photon-based; the presence of an applied magnetic field during imaging does not disruptthe image formation. Currently; samples can be imaged in an applied field of up to 3000 Oe.We will show recent results of high-resolution; element specific imaging of variousmultilayers and patterned structures.,APS Meeting Abstracts,2002,*
Developments in lymphatic filariasis research,Peter Fischer,The book Lymphatic Filariasis is part of the series Tropical Medicine: Science and Practiceedited by G. Pasvol and SL Hoffman. Lymphatic Filariasis is a comprehensive book; whichconsists of ten chapters written by 13 internationally well recognized scientists working in thefield of lymphatic filariasis. Emphasis is on clinical and laboratory diagnosis; immunology inaddition to treatment and control. This book is particularly helpful for readers who aremedically oriented; and is recommended for graduate students and scientists involved inteaching and research of parasitic diseases. Many new developments in lymphatic filariasisresearch; especially recent insights in lymphatic pathology and the new strategies fortreatment are summarized in this book. Hence; it is a must have for those working orinvolved in filariasis control programmes. This book covers almost all aspects of lymphatic …,TRENDS in Parasitology,2002,*
Magnetic imaging with full-field soft X-ray microscopy,P Fischer; T Eimüller; D Goll; H Stoll; A Puzic; G Schütz; G Denbeaux,Abstract The current achievements in magnetic transmission soft X-ray microscopy arerevaewed. The magnetic contrast is givef by X-ray magnetic circular dichroism (X-MCD); ie;the dependence of the absorption coefficient of circularly polarized X-rays on the projectionof the magnetization in a ferromagnetic system onto the photon propagation direction. X-MCD contrast can reach; eg; at L2; 3 edges in transition metals large values up to 50%.Combined with a soft X-ray microscope where Fresnel zone plates as optacal elementsprovide a lateral resolution down to 25 nm; it allows for imaging magnetic microstructures.Recording the images in varying external magnetic fields; inherent chemical specificity; ahigh sensitivity to thin magnetic layers due to the large contrast; and the possibility todistinguish between in-plane and out-of plane contributions allow detailed studies of …,Zeitschrift für Metallkunde,2002,*
Observation of Thermomagnetically Recorded Magnetic Domains in TbFeCo Films with Soft X-Ray Microscopy,Naoyuki Takagi; Peter Fischer; Shigeru Tsunashima; Masayuki Kumazawa; Hiroki Ishida; Atsushi Yamaguchi; Hitoshi Noguchi; Minoru Kume,Abstract We observed thermomagnetically recorded domains of various sizes with magnetictransmission X-ray microscopy (M-TXM) in order to clarify the recording characteristics. Thedomains were recorded on TbFeCo films by laser-pumped magnetic field modulation (LP-MFM) using a 635 nm laser diode. Typical images of magnetic domains in TbFeCo filmswere taken at the Fe L 3-edge; and it was confirmed that the crescent-shaped domains couldbe recorded with high quality for mark lengths down to 100 nm.,Japanese Journal of Applied Physics,2001,*
Applications of Full-Field X-ray Microscopy for High Spatial Resolution Magnetic Imaging,Gregory Denbeaux; Weilun Chao; Peter Fischer; Greg Kusinski; Mark Le Gros; Angelic Pearson; Gerd Schneider,Abstract The XM-1 soft x-ray microscope; located at the Advanced Light Source at LawrenceBerkeley National Laboratory has recently been established as a tool for high-resolutionimaging of magnetic domains. It is a" conventional" full-field transmission microscope whichis able to achieve a resolution of 25 nm by using high-precision zone plates. It uses off-axisbend magnet radiation to illuminate samples with elliptically polarized light. When theillumination energy is tuned to absorption edges of specific elements; it can be used as anelement-specific probe of magnetism on a 25 nm scale with a contrast provided by magneticcircular dichroism. The illumination energy can be tuned between 250-850 eV. This allowsimaging of specific elements including chromium; iron and cobalt. The spectral resolutionhas been shown to be E/DE= 500-700. This spectral resolution allows a high sensitivity …,APS Meeting Abstracts,2001,*
High resolution imaging of magnetic domains in TbFeCo MO disks with M-TXM,P Fischer; T Eimuller; G Schutz; S Tsunashima; M Kumazawa; N Takagi,抄録 The X-ray magnetic dichroism (X-MCD); ie the dependence of the absorption ofcircularly polarized X-rays on the magnetization of the absorber exhibits at L-edges oftransition metals and M-edges in Rare Earth systems values up to 25%. This can serve as ahuge magnetic contrast mechanism in combination with a transmission X-ray microscope(TXM) with Fresnel zone plates as optical elements to image magnetic domains providing alateral resolution down to about 30nm. Particular features of these new technique are aninherent element-specificity; the possibility to record images in varying external fields withina complete hysteresis loop; the relation of the contrast to local magnetic spin and orbitalmoments. In this short report it is demonstrated by selected examples that magnetic TXMallows to study the magnetic domain structure in current technical relevant systems like …,ITE Technical Report 24.21,2000,*
PART 3-Magnetic Microscopy and Imaging-Quantitative imaging of magnetization reversal in FeGd multilayers by magnetic transmission x-ray microscopy,Th Eimuler; R Kalchgruber; P Fischer; G Schutz; P Guttmann; G Schmahl; M Kohler; K Prugl; M Scholz; F Bammes; G Bayreuther,*,Journal of Applied Physics,2000,*
Imaging of Magnetic Domains with the Transmission X-Ray Microscope at Bessy I,P Fischer; T Eimuller; G Schutz; P Guttmann; G Schmahl; K Pruegl; G Bayreuther,We have developed a novel form of Magnetic Force Microscopy (MFM) that uses aninexpensive; commercial piezoelectric quartz tuning fork to detect magnetic forces and forcegradients. The magnetic element is an electrochemically etched nickel wire; which is gluedto the end face of one leg of the tuning fork so as to vibrate perpendicular to the samplesurface; while the changes in vibration amplitude or resonant frequency of the tuning forkare monitored. The instrument is only 3mmX500pmX100 hm is size. This detection system isextremely simple and inexpensive compared to conventional optical methods of cantilevervibration detection. The device was used in conventional MFM operating mode to imagehard disk media transitions. By scanning the nickel tip over a commercial MR head andmeasuring the AC signal from the read element; while driving the tuning fork at its …,MMM-Intermag Conference; 1998. Abstracts.; The 7th Joint,1998,*
Functional neuroanatomy of Type A behavior pattern.,Håkan Fischer; Mats Fredrikson; G Wik,diva-portal.org. Please wait …,*,1995,*
Magnetic scattering of circularly polarized x rays,P Fischer; G Schütz; W Kaiser; J Hunecke; M Knülle; S Stähler,The interference of charge and magnetic scattering from ferromagnetic targets leads in caseof circularly polarized x rays to a relative difference (flipping ratio) of the Bragg peak intensityin the order of 10− 3; when the magnetization aligned in the scattering plane is reversed(spin‐dependent scattering). We have measured the spin‐dependent scattering in Fe; Gd;and Tb polycrystalline metallic foils using circularly polarized synchrotron radiation. From thedata; magnetic form factors have been deduced. As demonstrated for Gd and Tb; from theflipping ratios the orbital and spin contribution can be directly separated by varying the anglebetween the scattering vector and the sample magnetization. Spin‐dependent resonancescattering has been studied at the K edge of a Ni single crystal. A significant enhancement ofthe magnetic scattering amplitude compared to the magnetic resonance scattering of …,Journal of Applied Physics,1993,*
SPEXAFS at the L sub 2/3 Edges of Eu sub 3 Fe sub 5 O sub 12; Gadolinium and Terbium Metal and the Alloy HoGd,M Knulle; P Fischer; G Schutz; S Stahler; R Frahm,*,Journal of Applied Physics(USA),1992,*
Temperature Dependence of the Circular Magnetic X-Ray Dichroism in the Invar Alloy Fe sub 72 Pt sub 28,S Stahler; M Knulle; G Schutz; P Fischer; S Welzel-Gerth; B Buchholz,*,Journal of Applied Physics(USA),1992,*
Spin Polarization of Platinum in Pt/Co Multilayers Studied by X-Ray Absorption,G Schutz; H Ebert; P Fischer; S Ruegg; WB Zeper,*,Magnetic Surfaces; Thin Films and Multilayers,1991,*
